nombre;year;cantidad_x;diff;cantidad_y;pct_yoy;_merge
ADAM ;2017;18;-1,0;;;left_only
ADAM ;2018;32;14,0;;;left_only
ADAM ;2019;24;-8,0;;;left_only
ADAM ;2020;28;4,0;;;left_only
ADAM ;2021;21;-7,0;;;left_only
ADAMARI ;2018;1;0,0;;;left_only
ADAMARI ;2021;1;0,0;;;left_only
ADAMARIS ;2011;2;0,0;;;left_only
ADAMARIS ;2012;2;0,0;;;left_only
ADAMARIS ;2013;2;0,0;;;left_only
ADAMARIS ;2014;1;-1,0;;;left_only
ADAMARIS ;2015;2;1,0;;;left_only
ADAMARIS ;2016;2;0,0;;;left_only
ADAMARIS ;2017;2;0,0;;;left_only
ADAMARIS ;2019;1;-1,0;;;left_only
ADAMARIS ;2020;2;1,0;;;left_only
ADAMARIZ ;2017;1;0,0;;;left_only
ADAMARY ;2013;4;3,0;;;left_only
ADAMARY ;2014;1;-3,0;;;left_only
ADAMARY ;2016;1;0,0;;;left_only
ADAMARY ;2018;1;0,0;;;left_only
ADAMARYS ;2014;1;0,0;;;left_only
ADAMARYS ;2016;1;0,0;;;left_only
ADAMARYS ;2017;1;0,0;;;left_only
ADAMS ;2011;3;1,0;;;left_only
ADAMS ;2012;3;0,0;;;left_only
ADAMS ;2013;1;-2,0;;;left_only
ADAMS ;2014;4;3,0;;;left_only
ADAMS ;2015;1;-3,0;;;left_only
ADAMS ;2016;4;3,0;;;left_only
ADAMS ;2017;4;0,0;;;left_only
ADAMS ;2018;9;5,0;;;left_only
ADAMS ;2019;13;4,0;;;left_only
ADAMS ;2020;17;4,0;;;left_only
ADAMS ;2021;11;-6,0;;;left_only
ADAN ;2011;5;2,0;;;left_only
ADAN ;2013;2;-3,0;;;left_only
ADAN ;2014;5;3,0;;;left_only
ADAN ;2015;2;-3,0;;;left_only
ADAN ;2016;6;4,0;;;left_only
ADAN ;2017;3;-3,0;;;left_only
ADAN ;2018;3;0,0;;;left_only
ADAN ;2019;1;-2,0;;;left_only
ADAN ;2020;6;5,0;;;left_only
ADAN ;2021;10;4,0;;;left_only
ADANA ;2021;1;0,0;;;left_only
ADANAE ;2015;1;0,0;;;left_only
ADANAE ;2016;1;0,0;;;left_only
ADANAIS ;2013;1;0,0;;;left_only
ADANAIS ;2019;1;0,0;;;left_only
ADANARIS ;2012;1;0,0;;;left_only
ADANAY ;2014;1;0,0;;;left_only
ADANAYS ;2013;1;0,0;;;left_only
ADANAYS ;2021;1;0,0;;;left_only
ADANIS ;2015;1;0,0;;;left_only
ADANIZ ;2014;1;0,0;;;left_only
ADARA ;2011;7;4,0;;;left_only
ADARA ;2012;7;0,0;;;left_only
ADARA ;2013;7;0,0;;;left_only
ADARA ;2014;7;0,0;;;left_only
ADARA ;2015;12;5,0;;;left_only
ADARA ;2016;7;-5,0;;;left_only
ADARA ;2017;17;10,0;;;left_only
ADARA ;2018;16;-1,0;;;left_only
ADARA ;2019;29;13,0;;;left_only
ADARA ;2020;11;-18,0;;;left_only
ADARA ;2021;13;2,0;;;left_only
ADARAH ;2019;1;0,0;;;left_only
ADASA ;2017;2;1,0;;;left_only
ADASA ;2018;7;5,0;;;left_only
ADASA ;2019;2;-5,0;;;left_only
ADASA ;2020;1;-1,0;;;left_only
ADASA ;2021;1;0,0;;;left_only
ADASAH ;2019;1;0,0;;;left_only
ADASSA ;2018;4;2,0;;;left_only
ADASSA ;2019;6;2,0;;;left_only
ADASSA ;2020;2;-4,0;;;left_only
ADASSA ;2021;2;0,0;;;left_only
ADAY ;2015;2;1,0;;;left_only
ADAY ;2016;1;-1,0;;;left_only
ADAY ;2017;1;0,0;;;left_only
ADAY ;2018;1;0,0;;;left_only
ADAY ;2020;1;0,0;;;left_only
ADAY ;2021;1;0,0;;;left_only
ADAYA ;2011;2;1,0;;;left_only
ADAYA ;2014;1;-1,0;;;left_only
ADAYA ;2015;1;0,0;;;left_only
ADAYA ;2019;3;2,0;;;left_only
ADAYA ;2020;1;-2,0;;;left_only
ADAYA ;2021;1;0,0;;;left_only
ADAÍA ;2013;2;1,0;;;left_only
ADAÍA ;2016;1;-1,0;;;left_only
ADAÍA ;2018;1;0,0;;;left_only
ADBEEL ;2012;1;0,0;;;left_only
ADBEEL ;2020;1;0,0;;;left_only
ADBEL ;2018;1;0,0;;;left_only
ADBIEL ;2017;1;0,0;;;left_only
ADBIEL ;2019;2;1,0;;;left_only
ADBIEL ;2020;1;-1,0;;;left_only
ADDA ;2017;2;1,0;;;left_only
ADDA ;2018;1;-1,0;;;left_only
ADDA ;2021;1;0,0;;;left_only
ADDERLY ;2012;1;0,0;;;left_only
ADDERLY ;2013;1;0,0;;;left_only
ADDIE ;2014;1;0,0;;;left_only
ADDIEL ;2015;1;0,0;;;left_only
ADDIEL ;2017;1;0,0;;;left_only
ADDIEL ;2020;2;1,0;;;left_only
ADDIEL ;2021;1;-1,0;;;left_only
ADDIS ;2011;2;1,0;;;left_only
ADDIS ;2014;2;0,0;;;left_only
ADDIS ;2016;1;-1,0;;;left_only
ADDIS ;2017;1;0,0;;;left_only
ADDIS ;2019;3;2,0;;;left_only
ADDISON ;2013;1;0,0;;;left_only
ADDISON ;2014;1;0,0;;;left_only
ADDISON ;2015;2;1,0;;;left_only
ADDISON ;2016;1;-1,0;;;left_only
ADDISON ;2017;1;0,0;;;left_only
ADDISON ;2018;3;2,0;;;left_only
ADDISON ;2019;3;0,0;;;left_only
ADDISON ;2020;6;3,0;;;left_only
ADDISON ;2021;13;7,0;;;left_only
ADDY ;2011;1;0,0;;;left_only
ADDY ;2012;1;0,0;;;left_only
ADDY ;2016;3;2,0;;;left_only
ADDY ;2018;2;-1,0;;;left_only
ADDY ;2019;1;-1,0;;;left_only
ADDY ;2021;2;1,0;;;left_only
ADDYSON ;2021;1;0,0;;;left_only
ADE ;2019;1;0,0;;;left_only
ADEL ;2011;1;-1,0;;;left_only
ADEL ;2012;1;0,0;;;left_only
ADEL ;2013;3;2,0;;;left_only
ADEL ;2014;3;0,0;;;left_only
ADEL ;2015;4;1,0;;;left_only
ADEL ;2017;2;-2,0;;;left_only
ADEL ;2018;4;2,0;;;left_only
ADEL ;2019;1;-3,0;;;left_only
ADEL ;2020;2;1,0;;;left_only
ADEL ;2021;2;0,0;;;left_only
ADELA ;2011;13;1,0;;;left_only
ADELA ;2012;26;13,0;;;left_only
ADELA ;2013;38;12,0;;;left_only
ADELA ;2014;33;-5,0;;;left_only
ADELA ;2015;30;-3,0;;;left_only
ADELA ;2016;44;14,0;;;left_only
ADELA ;2017;39;-5,0;;;left_only
ADELA ;2018;48;9,0;;;left_only
ADELA ;2019;52;4,0;;;left_only
ADELA ;2020;42;-10,0;;;left_only
ADELA ;2021;42;0,0;;;left_only
ADELAIDA ;2011;1;-2,0;;;left_only
ADELAIDA ;2012;2;1,0;;;left_only
ADELAIDA ;2013;1;-1,0;;;left_only
ADELAIDA ;2014;2;1,0;;;left_only
ADELAIDA ;2015;3;1,0;;;left_only
ADELAIDA ;2016;2;-1,0;;;left_only
ADELAIDA ;2017;2;0,0;;;left_only
ADELAIDA ;2018;1;-1,0;;;left_only
ADELAIDA ;2020;6;5,0;;;left_only
ADELAIDA ;2021;5;-1,0;;;left_only
ADELAIN ;2017;1;-1,0;;;left_only
ADELAIN ;2019;1;0,0;;;left_only
ADELAIN ;2020;1;0,0;;;left_only
ADELAINE ;2015;2;1,0;;;left_only
ADELAINE ;2016;2;0,0;;;left_only
ADELAINE ;2017;2;0,0;;;left_only
ADELAINE ;2018;2;0,0;;;left_only
ADELAINE ;2019;1;-1,0;;;left_only
ADELAINE ;2020;1;0,0;;;left_only
ADELAINE ;2021;1;0,0;;;left_only
ADELAYDA ;2014;1;0,0;;;left_only
ADELAYDA ;2020;1;0,0;;;left_only
ADELAYN ;2015;1;0,0;;;left_only
ADELAYN ;2018;1;0,0;;;left_only
ADELAYN ;2020;1;0,0;;;left_only
ADELAYN ;2021;1;0,0;;;left_only
ADELE ;2013;7;-8,0;;;left_only
ADELE ;2014;6;-1,0;;;left_only
ADELE ;2015;4;-2,0;;;left_only
ADELE ;2016;9;5,0;;;left_only
ADELE ;2017;6;-3,0;;;left_only
ADELE ;2018;6;0,0;;;left_only
ADELE ;2019;8;2,0;;;left_only
ADELE ;2020;4;-4,0;;;left_only
ADELE ;2021;3;-1,0;;;left_only
ADELEEN ;2015;1;0,0;;;left_only
ADELEEN ;2018;1;0,0;;;left_only
ADELEHYN ;2020;1;0,0;;;left_only
ADELEIN ;2011;1;-1,0;;;left_only
ADELEIN ;2013;2;1,0;;;left_only
ADELEIN ;2015;1;-1,0;;;left_only
ADELEIN ;2016;3;2,0;;;left_only
ADELEIN ;2017;2;-1,0;;;left_only
ADELEIN ;2018;6;4,0;;;left_only
ADELEIN ;2019;2;-4,0;;;left_only
ADELEIN ;2020;1;-1,0;;;left_only
ADELEIN ;2021;3;2,0;;;left_only
ADELEINE ;2012;1;0,0;;;left_only
ADELEINE ;2013;1;0,0;;;left_only
ADELEINE ;2014;1;0,0;;;left_only
ADELEINE ;2017;2;1,0;;;left_only
ADELEINE ;2018;1;-1,0;;;left_only
ADELEINE ;2019;3;2,0;;;left_only
ADELEINE ;2020;3;0,0;;;left_only
ADELEINE ;2021;2;-1,0;;;left_only
ADELEISY ;2012;1;0,0;;;left_only
ADELEISY ;2015;1;0,0;;;left_only
ADELEN ;2014;2;1,0;;;left_only
ADELEN ;2015;2;0,0;;;left_only
ADELEN ;2018;1;-1,0;;;left_only
ADELEN ;2019;2;1,0;;;left_only
ADELEN ;2021;1;-1,0;;;left_only
ADELEY ;2012;2;0,0;;;left_only
ADELEY ;2014;1;-1,0;;;left_only
ADELEY ;2016;2;1,0;;;left_only
ADELEY ;2018;2;0,0;;;left_only
ADELEY ;2019;1;-1,0;;;left_only
ADELEY ;2020;1;0,0;;;left_only
ADELEY ;2021;3;2,0;;;left_only
ADELEYN ;2012;2;0,0;;;left_only
ADELEYN ;2013;2;0,0;;;left_only
ADELEYN ;2014;6;4,0;;;left_only
ADELEYN ;2015;3;-3,0;;;left_only
ADELEYN ;2016;7;4,0;;;left_only
ADELEYN ;2017;7;0,0;;;left_only
ADELEYN ;2018;2;-5,0;;;left_only
ADELEYN ;2019;7;5,0;;;left_only
ADELEYN ;2020;7;0,0;;;left_only
ADELEYN ;2021;6;-1,0;;;left_only
ADELEYNE ;2017;1;0,0;;;left_only
ADELEYNE ;2018;1;0,0;;;left_only
ADELEYNE ;2019;1;0,0;;;left_only
ADELEYNE ;2021;1;0,0;;;left_only
ADELHEID ;2020;1;0,0;;;left_only
ADELIA ;2019;2;1,0;;;left_only
ADELIA ;2021;1;-1,0;;;left_only
ADELIE ;2014;1;0,0;;;left_only
ADELIN ;2013;1;0,0;;;left_only
ADELIN ;2014;1;0,0;;;left_only
ADELIN ;2015;1;0,0;;;left_only
ADELIN ;2016;1;0,0;;;left_only
ADELIN ;2017;2;1,0;;;left_only
ADELIN ;2018;1;-1,0;;;left_only
ADELIN ;2019;3;2,0;;;left_only
ADELIN ;2020;1;-2,0;;;left_only
ADELIN ;2021;1;0,0;;;left_only
ADELINA ;2011;1;0,0;;;left_only
ADELINA ;2012;2;1,0;;;left_only
ADELINA ;2013;3;1,0;;;left_only
ADELINA ;2014;1;-2,0;;;left_only
ADELINA ;2015;3;2,0;;;left_only
ADELINA ;2016;4;1,0;;;left_only
ADELINA ;2017;1;-3,0;;;left_only
ADELINA ;2019;1;0,0;;;left_only
ADELINA ;2020;2;1,0;;;left_only
ADELINE ;2011;2;-3,0;;;left_only
ADELINE ;2012;2;0,0;;;left_only
ADELINE ;2013;7;5,0;;;left_only
ADELINE ;2014;3;-4,0;;;left_only
ADELINE ;2015;11;8,0;;;left_only
ADELINE ;2016;13;2,0;;;left_only
ADELINE ;2017;20;7,0;;;left_only
ADELINE ;2018;47;27,0;;;left_only
ADELINE ;2019;40;-7,0;;;left_only
ADELINE ;2020;38;-2,0;;;left_only
ADELINE ;2021;34;-4,0;;;left_only
ADELINNE ;2015;1;-1,0;;;left_only
ADELINNE ;2016;1;0,0;;;left_only
ADELINNE ;2017;2;1,0;;;left_only
ADELINNE ;2018;3;1,0;;;left_only
ADELINNE ;2019;2;-1,0;;;left_only
ADELINNE ;2020;3;1,0;;;left_only
ADELINNE ;2021;3;0,0;;;left_only
ADELIS ;2012;1;0,0;;;left_only
ADELIS ;2015;1;0,0;;;left_only
ADELIS ;2018;1;0,0;;;left_only
ADELIS ;2019;1;0,0;;;left_only
ADELISE ;2019;1;0,0;;;left_only
ADELISSE ;2015;1;0,0;;;left_only
ADELISSE ;2021;1;0,0;;;left_only
ADELIZ ;2017;1;0,0;;;left_only
ADELIZ ;2019;1;0,0;;;left_only
ADELL ;2014;1;-1,0;;;left_only
ADELL ;2020;1;0,0;;;left_only
ADELLA ;2015;1;0,0;;;left_only
ADELLE ;2013;1;-1,0;;;left_only
ADELLE ;2014;1;0,0;;;left_only
ADELLE ;2016;2;1,0;;;left_only
ADELLE ;2017;1;-1,0;;;left_only
ADELLE ;2018;1;0,0;;;left_only
ADELLE ;2020;1;0,0;;;left_only
ADELLE ;2021;2;1,0;;;left_only
ADELSON ;2020;1;0,0;;;left_only
ADELYN ;2013;1;0,0;;;left_only
ADELYN ;2014;2;1,0;;;left_only
ADELYN ;2015;2;0,0;;;left_only
ADELYN ;2017;3;1,0;;;left_only
ADELYN ;2018;4;1,0;;;left_only
ADELYN ;2019;3;-1,0;;;left_only
ADELYN ;2020;7;4,0;;;left_only
ADELYN ;2021;5;-2,0;;;left_only
ADELYNE ;2014;1;-2,0;;;left_only
ADELYNE ;2015;2;1,0;;;left_only
ADELYNE ;2016;1;-1,0;;;left_only
ADELYNE ;2017;1;0,0;;;left_only
ADELYNE ;2018;3;2,0;;;left_only
ADELYNE ;2019;6;3,0;;;left_only
ADELYNE ;2020;2;-4,0;;;left_only
ADELYNE ;2021;6;4,0;;;left_only
ADELYNN ;2019;3;2,0;;;left_only
ADELYNN ;2020;2;-1,0;;;left_only
ADELYNN ;2021;4;2,0;;;left_only
ADELYS ;2016;2;1,0;;;left_only
ADELYS ;2017;1;-1,0;;;left_only
ADELYS ;2018;1;0,0;;;left_only
ADEMAR ;2015;1;-4,0;;;left_only
ADEMAR ;2016;1;0,0;;;left_only
ADEMAR ;2017;1;0,0;;;left_only
ADEMAR ;2018;1;0,0;;;left_only
ADEMAR ;2020;1;0,0;;;left_only
ADEMAR ;2021;2;1,0;;;left_only
ADEMARO ;2014;1;-2,0;;;left_only
ADEMIR ;2011;1;-6,0;;;left_only
ADEMIR ;2012;3;2,0;;;left_only
ADEMIR ;2013;1;-2,0;;;left_only
ADEMIR ;2014;4;3,0;;;left_only
ADEMIR ;2015;3;-1,0;;;left_only
ADEMIR ;2016;2;-1,0;;;left_only
ADEMIR ;2018;1;-1,0;;;left_only
ADEMIR ;2020;2;1,0;;;left_only
ADEMIR ;2021;1;-1,0;;;left_only
ADEN ;2018;1;0,0;;;left_only
ADEN ;2021;1;0,0;;;left_only
ADENSLEY ;2021;1;0,0;;;left_only
ADER ;2018;1;0,0;;;left_only
ADER ;2021;1;0,0;;;left_only
ADERLIN ;2011;1;0,0;;;left_only
ADERLIN ;2020;1;0,0;;;left_only
ADERLY ;2013;2;1,0;;;left_only
ADERLY ;2019;1;-1,0;;;left_only
ADERLYN ;2014;2;1,0;;;left_only
ADERLYN ;2018;1;-1,0;;;left_only
ADEY ;2015;1;0,0;;;left_only
ADEY ;2017;1;0,0;;;left_only
ADHAIR ;2019;1;0,0;;;left_only
ADHAM ;2021;1;0,0;;;left_only
ADHARA ;2011;8;6,0;;;left_only
ADHARA ;2012;6;-2,0;;;left_only
ADHARA ;2013;3;-3,0;;;left_only
ADHARA ;2014;8;5,0;;;left_only
ADHARA ;2015;7;-1,0;;;left_only
ADHARA ;2016;5;-2,0;;;left_only
ADHARA ;2017;12;7,0;;;left_only
ADHARA ;2018;17;5,0;;;left_only
ADHARA ;2019;28;11,0;;;left_only
ADHARA ;2020;26;-2,0;;;left_only
ADHARA ;2021;41;15,0;;;left_only
ADHASSA ;2019;1;-2,0;;;left_only
ADHASSA ;2021;1;0,0;;;left_only
ADHELINE ;2021;1;0,0;;;left_only
ADHEMAR ;2013;1;0,0;;;left_only
ADHEMAR ;2021;1;0,0;;;left_only
ADHEMIR ;2018;1;-1,0;;;left_only
ADHEMIR ;2019;2;1,0;;;left_only
ADHEMIR ;2020;1;-1,0;;;left_only
ADHEMIR ;2021;1;0,0;;;left_only
ADHIEL ;2015;1;0,0;;;left_only
ADI ;2012;2;1,0;;;left_only
ADI ;2016;2;0,0;;;left_only
ADIANEZ ;2020;1;0,0;;;left_only
ADIB ;2020;1;0,0;;;left_only
ADID ;2014;1;0,0;;;left_only
ADIEL ;2011;25;3,0;;;left_only
ADIEL ;2012;20;-5,0;;;left_only
ADIEL ;2013;26;6,0;;;left_only
ADIEL ;2014;22;-4,0;;;left_only
ADIEL ;2015;28;6,0;;;left_only
ADIEL ;2016;34;6,0;;;left_only
ADIEL ;2017;29;-5,0;;;left_only
ADIEL ;2018;21;-8,0;;;left_only
ADIEL ;2019;16;-5,0;;;left_only
ADIEL ;2020;3;-13,0;;;left_only
ADIEL ;2021;8;5,0;;;left_only
ADIELA ;2019;1;0,0;;;left_only
ADIER ;2016;2;1,0;;;left_only
ADIER ;2017;1;-1,0;;;left_only
ADIL ;2021;1;0,0;;;left_only
ADILEN ;2011;1;0,0;;;left_only
ADILEN ;2016;1;0,0;;;left_only
ADILEN ;2018;1;0,0;;;left_only
ADILEN ;2021;2;1,0;;;left_only
ADILENE ;2021;1;0,0;;;left_only
ADILSON ;2016;1;0,0;;;left_only
ADILSON ;2018;1;0,0;;;left_only
ADIN ;2014;1;0,0;;;left_only
ADIN ;2020;1;0,0;;;left_only
ADINA ;2014;1;0,0;;;left_only
ADINA ;2018;1;0,0;;;left_only
ADINA ;2019;1;0,0;;;left_only
ADINSON ;2012;1;0,0;;;left_only
ADIR ;2013;1;0,0;;;left_only
ADIR ;2017;2;1,0;;;left_only
ADIR ;2018;4;2,0;;;left_only
ADIR ;2019;3;-1,0;;;left_only
ADIR ;2020;3;0,0;;;left_only
ADIR ;2021;1;-2,0;;;left_only
ADIRA ;2011;1;0,0;;;left_only
ADIRA ;2017;3;2,0;;;left_only
ADIRA ;2018;1;-2,0;;;left_only
ADIRA ;2019;3;2,0;;;left_only
ADIRA ;2020;1;-2,0;;;left_only
ADIRA ;2021;4;3,0;;;left_only
ADISON ;2013;2;1,0;;;left_only
ADISON ;2016;3;1,0;;;left_only
ADISON ;2019;1;-2,0;;;left_only
ADISON ;2021;1;0,0;;;left_only
ADISSON ;2017;1;0,0;;;left_only
ADISSON ;2018;1;0,0;;;left_only
ADISSON ;2020;2;1,0;;;left_only
ADISSON ;2021;1;-1,0;;;left_only
ADITA ;2013;1;0,0;;;left_only
ADITA ;2014;1;0,0;;;left_only
ADITA ;2017;1;0,0;;;left_only
ADIV ;2021;1;0,0;;;left_only
ADKINS ;2019;1;0,0;;;left_only
ADLENS ;2020;1;0,0;;;left_only
ADLENS ;2021;1;0,0;;;left_only
ADLER ;2011;2;0,0;;;left_only
ADLER ;2012;6;4,0;;;left_only
ADLER ;2013;3;-3,0;;;left_only
ADLER ;2014;1;-2,0;;;left_only
ADLER ;2015;2;1,0;;;left_only
ADLER ;2017;2;0,0;;;left_only
ADLER ;2018;3;1,0;;;left_only
ADLER ;2019;2;-1,0;;;left_only
ADLER ;2020;3;1,0;;;left_only
ADLER ;2021;1;-2,0;;;left_only
ADLEY ;2018;1;0,0;;;left_only
ADLEY ;2019;3;2,0;;;left_only
ADLEY ;2020;1;-2,0;;;left_only
ADLEY ;2021;1;0,0;;;left_only
ADLIH ;2018;1;0,0;;;left_only
ADLY ;2018;1;0,0;;;left_only
ADLY ;2019;2;1,0;;;left_only
ADLY ;2021;1;-1,0;;;left_only
ADMIEL ;2018;1;0,0;;;left_only
ADNAN ;2018;1;0,0;;;left_only
ADNAN ;2021;1;0,0;;;left_only
ADNEISHA ;2019;1;0,0;;;left_only
ADOLF ;2011;1;0,0;;;left_only
ADOLF ;2012;1;0,0;;;left_only
ADOLF ;2013;1;0,0;;;left_only
ADOLF ;2016;3;2,0;;;left_only
ADOLF ;2017;1;-2,0;;;left_only
ADOLF ;2019;2;1,0;;;left_only
ADOLF ;2020;1;-1,0;;;left_only
ADOLF ;2021;1;0,0;;;left_only
ADOLFO ;2011;52;-9,0;;;left_only
ADOLFO ;2012;61;9,0;;;left_only
ADOLFO ;2013;58;-3,0;;;left_only
ADOLFO ;2014;60;2,0;;;left_only
ADOLFO ;2015;69;9,0;;;left_only
ADOLFO ;2016;79;10,0;;;left_only
ADOLFO ;2017;60;-19,0;;;left_only
ADOLFO ;2018;48;-12,0;;;left_only
ADOLFO ;2019;49;1,0;;;left_only
ADOLFO ;2020;46;-3,0;;;left_only
ADOLFO ;2021;32;-14,0;;;left_only
ADOLPH ;2018;2;1,0;;;left_only
ADOLPH ;2021;1;-1,0;;;left_only
ADOLPHO ;2020;1;0,0;;;left_only
ADONAI ;2012;1;-1,0;;;left_only
ADONAI ;2013;2;1,0;;;left_only
ADONAI ;2014;4;2,0;;;left_only
ADONAI ;2015;3;-1,0;;;left_only
ADONAI ;2016;4;1,0;;;left_only
ADONAI ;2017;1;-3,0;;;left_only
ADONAI ;2018;2;1,0;;;left_only
ADONAI ;2020;4;2,0;;;left_only
ADONAI ;2021;4;0,0;;;left_only
ADONAIS ;2016;2;0,0;;;left_only
ADONAY ;2011;2;0,0;;;left_only
ADONAY ;2012;3;1,0;;;left_only
ADONAY ;2013;2;-1,0;;;left_only
ADONAY ;2014;2;0,0;;;left_only
ADONAY ;2015;3;1,0;;;left_only
ADONAY ;2016;1;-2,0;;;left_only
ADONAY ;2018;3;2,0;;;left_only
ADONAY ;2019;1;-2,0;;;left_only
ADONAY ;2020;1;0,0;;;left_only
ADONAYS ;2021;2;1,0;;;left_only
ADONIAS ;2013;1;0,0;;;left_only
ADONIAS ;2015;1;0,0;;;left_only
ADONIAS ;2017;1;0,0;;;left_only
ADONIS ;2011;15;0,0;;;left_only
ADONIS ;2012;14;-1,0;;;left_only
ADONIS ;2013;16;2,0;;;left_only
ADONIS ;2014;16;0,0;;;left_only
ADONIS ;2015;16;0,0;;;left_only
ADONIS ;2016;14;-2,0;;;left_only
ADONIS ;2017;18;4,0;;;left_only
ADONIS ;2018;20;2,0;;;left_only
ADONIS ;2019;22;2,0;;;left_only
ADONIS ;2020;20;-2,0;;;left_only
ADONIS ;2021;17;-3,0;;;left_only
ADONISS ;2021;1;0,0;;;left_only
ADONIZ ;2017;1;0,0;;;left_only
ADONIZ ;2018;1;0,0;;;left_only
ADONIZ ;2019;1;0,0;;;left_only
ADONIZ ;2020;1;0,0;;;left_only
ADONNAI ;2012;1;0,0;;;left_only
ADONNAY ;2015;1;0,0;;;left_only
ADONNIS ;2013;1;0,0;;;left_only
ADONNIS ;2014;2;1,0;;;left_only
ADONNIS ;2017;2;0,0;;;left_only
ADONNIS ;2018;2;0,0;;;left_only
ADONNIS ;2020;1;-1,0;;;left_only
ADONNYS ;2017;1;0,0;;;left_only
ADONNYS ;2018;1;0,0;;;left_only
ADONYS ;2014;1;0,0;;;left_only
ADONYS ;2015;1;0,0;;;left_only
ADONYS ;2017;1;0,0;;;left_only
ADONYS ;2020;1;0,0;;;left_only
ADREW ;2015;1;0,0;;;left_only
ADRIA ;2013;1;-1,0;;;left_only
ADRIA ;2016;1;0,0;;;left_only
ADRIA ;2019;1;0,0;;;left_only
ADRIA ;2020;1;0,0;;;left_only
ADRIA ;2021;4;3,0;;;left_only
ADRIAN ;2011;5;2,0;;;left_only
ADRIAN ;2012;9;4,0;;;left_only
ADRIAN ;2014;8;-1,0;;;left_only
ADRIAN ;2015;29;21,0;;;left_only
ADRIAN ;2016;7;-22,0;;;left_only
ADRIAN ;2017;30;23,0;;;left_only
ADRIAN ;2018;75;45,0;;;left_only
ADRIAN ;2019;90;15,0;;;left_only
ADRIAN ;2020;94;4,0;;;left_only
ADRIAN ;2021;74;-20,0;;;left_only
ADRIANA ;2011;40;-4,0;;;left_only
ADRIANA ;2012;39;-1,0;;;left_only
ADRIANA ;2013;34;-5,0;;;left_only
ADRIANA ;2014;41;7,0;;;left_only
ADRIANA ;2015;40;-1,0;;;left_only
ADRIANA ;2016;44;4,0;;;left_only
ADRIANA ;2017;39;-5,0;;;left_only
ADRIANA ;2018;61;22,0;;;left_only
ADRIANA ;2019;54;-7,0;;;left_only
ADRIANA ;2020;45;-9,0;;;left_only
ADRIANA ;2021;39;-6,0;;;left_only
ADRIANNA ;2017;3;1,0;;;left_only
ADRIANNA ;2018;2;-1,0;;;left_only
ADRIANNA ;2019;1;-1,0;;;left_only
ADRIANNA ;2020;2;1,0;;;left_only
ADRIANNA ;2021;1;-1,0;;;left_only
ADRIANNE ;2017;1;0,0;;;left_only
ADRIANNO ;2017;1;0,0;;;left_only
ADRIANNO ;2019;1;0,0;;;left_only
ADRIANNY ;2018;1;0,0;;;left_only
ADRIANNY ;2021;1;0,0;;;left_only
ADRIANO ;2011;12;1,0;;;left_only
ADRIANO ;2012;11;-1,0;;;left_only
ADRIANO ;2013;9;-2,0;;;left_only
ADRIANO ;2014;19;10,0;;;left_only
ADRIANO ;2015;12;-7,0;;;left_only
ADRIANO ;2016;21;9,0;;;left_only
ADRIANO ;2017;20;-1,0;;;left_only
ADRIANO ;2018;29;9,0;;;left_only
ADRIANO ;2019;25;-4,0;;;left_only
ADRIANO ;2020;30;5,0;;;left_only
ADRIANO ;2021;28;-2,0;;;left_only
ADRIC ;2016;1;0,0;;;left_only
ADRICK ;2015;1;0,0;;;left_only
ADRICK ;2016;1;0,0;;;left_only
ADRID ;2016;1;0,0;;;left_only
ADRIEL ;2011;19;10,0;;;left_only
ADRIEL ;2012;9;-10,0;;;left_only
ADRIEL ;2013;19;10,0;;;left_only
ADRIEL ;2014;14;-5,0;;;left_only
ADRIEL ;2015;16;2,0;;;left_only
ADRIEL ;2016;26;10,0;;;left_only
ADRIEL ;2017;18;-8,0;;;left_only
ADRIEL ;2018;26;8,0;;;left_only
ADRIEL ;2019;31;5,0;;;left_only
ADRIEL ;2020;68;37,0;;;left_only
ADRIEL ;2021;83;15,0;;;left_only
ADRIELA ;2015;1;-1,0;;;left_only
ADRIELA ;2018;1;0,0;;;left_only
ADRIELA ;2019;1;0,0;;;left_only
ADRIELA ;2021;2;1,0;;;left_only
ADRIELL ;2020;1;0,0;;;left_only
ADRIELL ;2021;1;0,0;;;left_only
ADRIELLE ;2016;1;0,0;;;left_only
ADRIELLE ;2019;1;0,0;;;left_only
ADRIELLY ;2015;1;0,0;;;left_only
ADRIELLY ;2016;2;1,0;;;left_only
ADRIELLY ;2018;1;-1,0;;;left_only
ADRIELLY ;2021;1;0,0;;;left_only
ADRIELY ;2020;1;0,0;;;left_only
ADRIELY ;2021;1;0,0;;;left_only
ADRIEN ;2017;1;0,0;;;left_only
ADRIEN ;2019;5;4,0;;;left_only
ADRIEN ;2020;1;-4,0;;;left_only
ADRIK ;2015;2;0,0;;;left_only
ADRIK ;2018;1;-1,0;;;left_only
ADRIK ;2019;1;0,0;;;left_only
ADRIK ;2021;1;0,0;;;left_only
ADRIÀ ;2021;1;0,0;;;left_only
ADRIÁN ;2011;24;0,0;;;left_only
ADRIÁN ;2012;31;7,0;;;left_only
ADRIÁN ;2013;38;7,0;;;left_only
ADRIÁN ;2014;33;-5,0;;;left_only
ADRIÁN ;2015;23;-10,0;;;left_only
ADRIÁN ;2016;42;19,0;;;left_only
ADRIÁN ;2017;46;4,0;;;left_only
